task_id,iamfloc,pve_id,wo_id,title,project_manager,project_manager_phone,status,project_type,resident_engineer,address_street,street_from,street_to,council_district,community_planning_area,funclass,length,width,date_moratorium,date_start,date_end,paving_miles,pci_16,pci23,days_to_inspection,years_to_inspection,pci_before,pci_after_repair,pci_degradation,degradation_per_year,years_until_threshold
137688,SS-026013-PV1,919401,AC1511-JOC7,AC Resurfacing Group 1511,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,Craig Frisbie,SWEETWOOD ST,BENSON AV,TREEWOOD ST,4,,RES RESIDENTIAL LOCAL STREET,1101,36.0,2017-10-26,2017-10-26,2017-10-26,0.2085227272727272,42.99,80.86,2044,5.596167008898015,50.21618368962787,50.21618368962787,-30.64381631037213,-5.4758580760095015,500.0
130404,SS-014670-PV1,919393,AC1511-JOC7,AC Resurfacing Group 1511,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,Craig Frisbie,JOJO CT,BENSON AV,END,4,,RES CUL DE SAC,214,30.0,2017-10-26,2015-11-10,2017-10-26,0.040530303030303,49.04,76.97,2044,5.596167008898015,54.36947743467933,54.36947743467934,-22.60052256532066,-4.03857185273159,500.0
137691,SS-000933-PV1,929862,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,38TH ST,BEGIN,ASH ST,9,MID-CITY:CITY HEIGHTS,RES RESIDENTIAL LOCAL STREET,271,32.0,2017-10-26,2017-10-26,2017-10-26,0.0513257575757575,67.93,98.8,2044,5.596167008898015,73.82047505938243,73.82047505938243,-24.979524940617566,-4.463684679334915,500.0
137690,SS-010962-PV1,932098,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,FEDERAL BL,BEGIN,END,9,SOUTHEASTERN SAN DIEGO,RES CUL DE SAC,1087,21.0,2017-10-26,2017-10-26,2017-10-26,0.2058712121212121,83.23,87.2,2044,5.596167008898015,83.98753760886778,83.98753760886778,-3.2124623911322203,-0.5740469121140135,500.0
130412,SS-026797-PV1,919398,AC1511-JOC7,AC Resurfacing Group 1511,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,Craig Frisbie,TREEWOOD ST,BENSON AV,SWEETWOOD ST,4,,RES RESIDENTIAL LOCAL STREET,1210,36.0,2017-10-27,2015-11-10,2017-10-27,0.2291666666666666,8.78,80.27,2043,5.593429158110883,22.449703087885986,22.449703087885986,-57.82029691211401,-10.337182304038004,500.0
130413,SS-026798-PV1,919447,AC1511-JOC7,AC Resurfacing Group 1511,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,Craig Frisbie,TREEWOOD ST,BEGIN,BENSON AV,4,,RES RESIDENTIAL LOCAL STREET,200,30.0,2017-10-27,2015-11-10,2017-10-27,0.0378787878787878,32.09,79.9,2043,5.593429158110883,41.23181710213777,41.23181710213777,-38.66818289786224,-6.913144299287412,500.0
130408,SS-023639-PV1,919389,AC1511-JOC7,AC Resurfacing Group 1511,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,Craig Frisbie,ROTH CT,BENSON AV,END,4,,RES CUL DE SAC,206,30.0,2017-10-27,2015-11-10,2017-10-27,0.0390151515151515,50.64,84.12,2043,5.593429158110883,57.041757719714965,57.041757719714965,-27.07824228028504,-4.8410807600950125,500.0
137695,SS-004006-PV1,919403,AC1511-JOC7,AC Resurfacing Group 1511,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,Craig Frisbie,BENSON AV,SWEETWOOD ST,PAGEL PL,4,,RES RESIDENTIAL LOCAL STREET,148,36.0,2017-10-27,2017-10-27,2017-10-27,0.028030303030303,28.15,93.9,2043,5.593429158110883,40.722149643705464,40.72214964370547,-53.177850356294535,-9.507200118764844,500.0
137694,SS-004005-PV1,919402,AC1511-JOC7,AC Resurfacing Group 1511,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,Craig Frisbie,BENSON AV,TREEWOOD ST,SWEETWOOD ST,4,,RES RESIDENTIAL LOCAL STREET,252,36.0,2017-10-27,2017-10-27,2017-10-27,0.0477272727272727,28.15,63.18,2043,5.593429158110883,34.84813539192399,34.84813539192399,-28.33186460807601,-5.06520486935867,500.0
137693,SS-004004-PV1,919399,AC1511-JOC7,AC Resurfacing Group 1511,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,Craig Frisbie,BENSON AV,65TH ST,TREEWOOD ST,4,,RES RESIDENTIAL LOCAL STREET,268,36.0,2017-10-27,2017-10-27,2017-10-27,0.0507575757575757,90.13,74.73,2043,5.593429158110883,87.18534441805225,87.18534441805225,12.455344418052249,2.226781472684084,2.2453932104856142
137699,SS-011354-PV1,932374,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,FORT STOCKTON DR,W LEWIS ST,SIERRA VISTA,3,UPTOWN,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,693,52.0,2017-10-30,2017-10-30,2017-10-30,0.2625,74.42,63.83,2040,5.585215605749487,72.38249406175773,72.38249406175773,8.552494061757727,1.5312737529691225,3.2652554713388486
137710,SS-024387-PV1,919915,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,SATINWOOD WY,GOLDCREST LN,BROOKHAVEN RD,4,SKYLINE-PARADISE HILLS,CL 2 LANE SUB-COLLECTOR,765,36.0,2017-10-30,2017-10-30,2017-10-30,0.1448863636363636,42.77,96.17,2040,5.585215605749487,53.04410926365796,53.04410926365796,-43.12589073634204,-7.721437054631829,500.0
134953,SS-029589-PV1,919601,AC1511-JOC7,AC Resurfacing Group 1511,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,Craig Frisbie,S 66TH ST,CIELO DR,LEGHORN AV,4,,RES RESIDENTIAL LOCAL STREET,578,26.0,2017-10-30,2017-01-11,2017-10-30,0.1094696969696969,34.35,74.4,2040,5.585215605749487,42.05558194774347,42.05558194774348,-32.34441805225653,-5.791077790973871,500.0
137703,SS-013423-PV1,928117,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,HICKORY ST,HORTENSIA ST,TRIAS ST,3,UPTOWN,RES RESIDENTIAL LOCAL STREET,247,30.0,2017-10-30,2017-10-30,2017-10-30,0.046780303030303,83.54,78.85,2040,5.585215605749487,82.63764845605701,82.63764845605701,3.7876484560570134,0.6781561757719726,7.372932929952746
137711,SS-011342-PV1,928344,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,FORT STOCKTON DR,SUNSET BL,W LEWIS ST,3,UPTOWN,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,283,52.0,2017-10-30,2017-10-30,2017-10-30,0.1071969696969696,58.0,73.64,2040,5.585215605749487,61.00912114014252,61.00912114014252,-12.630878859857482,-2.261484560570071,500.0
137705,SS-013426-PV1,931640,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,HICKORY ST,WITHERBY ST,HORTENSIA ST,3,UPTOWN,RES RESIDENTIAL LOCAL STREET,347,30.0,2017-10-30,2017-10-30,2017-10-30,0.0657196969696969,54.2,77.23,2040,5.585215605749487,58.63095011876485,58.630950118764844,-18.59904988123516,-3.3300504750593833,500.0
134203,SS-001964-PV1,928420,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,ALAMEDA DR,SHERIDAN AV,SUNSET BL,3,UPTOWN,RES RESIDENTIAL LOCAL STREET,294,52.0,2017-10-30,2016-10-03,2017-10-30,0.1113636363636363,53.53,75.84,2040,5.585215605749487,57.822422802850355,57.822422802850355,-18.01757719714965,-3.225941211401426,500.0
134951,SS-020983-PV1,919449,AC1511-JOC7,AC Resurfacing Group 1511,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,Craig Frisbie,PAGEL PL,BEGIN,BENSON AV,4,,RES RESIDENTIAL LOCAL STREET,198,24.0,2017-10-30,2017-01-11,2017-10-30,0.0375,32.53,72.8,2040,5.585215605749487,40.27790973871734,40.27790973871734,-32.522090261282656,-5.822888954869358,500.0
137702,SS-013422-PV1,928084,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,HICKORY ST,TRIAS ST,AMPUDIA ST,3,UPTOWN,RES RESIDENTIAL LOCAL STREET,349,30.0,2017-10-30,2017-10-30,2017-10-30,0.0660984848484848,54.82,77.76,2040,5.585215605749487,59.23363420427553,59.23363420427553,-18.526365795724473,-3.317036817102139,500.0
137706,SS-013427-PV1,931648,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,HICKORY ST,ARGUELLO ST,WITHERBY ST,3,UPTOWN,RES RESIDENTIAL LOCAL STREET,443,30.0,2017-10-30,2017-10-30,2017-10-30,0.0839015151515151,54.94,72.27,2040,5.585215605749487,58.274275534441806,58.274275534441806,-13.99572446555819,-2.50585213776722,500.0
137704,SS-013424-PV1,928131,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,HICKORY ST,HORTENSIA ST,HORTENSIA ST,3,UPTOWN,RES RESIDENTIAL LOCAL STREET,106,30.0,2017-10-30,2017-10-30,2017-10-30,0.0200757575757575,54.0,72.16,2040,5.585215605749487,57.49396674584323,57.49396674584323,-14.666033254156766,-2.6258669833729207,500.0
137701,SS-013421-PV1,928054,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,HICKORY ST,AMPUDIA ST,ARISTA DR,3,UPTOWN,RES RESIDENTIAL LOCAL STREET,349,30.0,2017-10-30,2017-10-30,2017-10-30,0.0660984848484848,54.66,79.55,2040,5.585215605749487,59.44881235154394,59.448812351543936,-20.10118764845606,-3.5989994061757726,500.0
137697,SS-011335-PV1,928044,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,FORT STOCKTON DR,TRIAS ST,AMPUDIA ST,3,UPTOWN,CL 2 LANE SUB-COLLECTOR,347,30.0,2017-10-30,2017-10-30,2017-10-30,0.0657196969696969,93.13,71.61,2040,5.585215605749487,88.98957244655581,88.98957244655581,17.379572446555812,3.1117102137767207,1.6068334312954673
137698,SS-011336-PV1,928072,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,FORT STOCKTON DR,HORTENSIA ST,TRIAS ST,3,UPTOWN,CL 2 LANE SUB-COLLECTOR,352,42.0,2017-10-30,2017-10-30,2017-10-30,0.0666666666666666,95.0,67.69,2040,5.585215605749487,89.74558194774346,89.74558194774346,22.055581947743462,3.948922209026127,1.266168269552488
134210,SS-024892-PV1,928433,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,SHERIDAN AV,ALAMEDA DR,LOMA PASS,3,UPTOWN,RES RESIDENTIAL LOCAL STREET,352,40.0,2017-10-30,2016-10-03,2017-10-30,0.0666666666666666,92.49,81.8,2040,5.585215605749487,90.43325415676959,90.43325415676959,8.633254156769596,1.545733372921615,3.2347105183796487
137709,SS-026827-PV1,931571,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,TRIAS ST,FORT STOCKTON DR,PINE ST,3,UPTOWN,RES RESIDENTIAL LOCAL STREET,348,30.0,2017-10-30,2017-10-30,2017-10-30,0.0659090909090909,83.19,80.26,2040,5.585215605749487,82.62627078384799,82.62627078384799,2.3662707838479804,0.4236668646080759,11.801725406647934
125539,SS-001478-PV1,921869,AC1511-JOC7,AC Resurfacing Group 1511,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,Craig Frisbie,65TH ST,BEGIN,IMPERIAL AV,4,,CL 2 LANE SUB-COLLECTOR,608,30.0,2017-10-30,2013-08-19,2017-10-30,0.1151515151515151,59.72,13.65,2040,5.585215605749487,50.85617577197149,50.85617577197149,37.206175771971495,6.661546912114014,0.750576415052712
137708,SS-026821-PV1,927999,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,TRIAS ST,PINE ST,END,3,UPTOWN,RES CUL DE SAC,395,30.0,2017-10-30,2017-10-30,2017-10-30,0.074810606060606,82.01,70.89,2040,5.585215605749487,79.87052256532067,79.87052256532067,8.980522565320669,1.6079097387173402,3.1096272879027365
137700,SS-002686-PV1,931693,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,ARGUELLO ST,ARDEN WY,HICKORY ST,3,UPTOWN,RES RESIDENTIAL LOCAL STREET,730,30.0,2017-10-30,2017-10-30,2017-10-30,0.1382575757575757,50.7,72.64,2040,5.585215605749487,54.9212351543943,54.921235154394296,-17.718764845605705,-3.1724406175771978,500.0
134205,SS-002658-PV1,928339,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,ARDEN WY,SUNSET BL,HICKORY ST,3,UPTOWN,RES RESIDENTIAL LOCAL STREET,693,30.0,2017-10-30,2016-10-03,2017-10-30,0.13125,95.64,75.24,2040,5.585215605749487,91.71505938242281,91.7150593824228,16.4750593824228,2.9497624703087877,1.695051737327375
134202,SS-016778-PV1,928429,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,LOMA PASS,SHERIDAN AV,ARDEN WY,3,UPTOWN,RES RESIDENTIAL LOCAL STREET,365,30.0,2017-10-30,2016-10-03,2017-10-30,0.0691287878787878,48.44,80.25,2040,5.585215605749487,54.56021377672209,54.560213776722094,-25.689786223277906,-4.59960510688836,500.0
137707,SS-013771-PV1,932351,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,SLURRY,ECP,HORTENSIA ST,HICKORY ST,FORT STOCKTON DR,3,UPTOWN,RES RESIDENTIAL LOCAL STREET,356,30.0,2017-10-30,2017-10-30,2017-10-30,0.0674242424242424,87.5,68.26,2040,5.585215605749487,83.79824228028504,83.79824228028504,15.538242280285033,2.782030878859857,1.797248203819046
137736,SS-012542-PV1,910917,S1703,SLURRY SEAL GROUP 1703,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,GRAPE ST,55TH ST,BAYVIEW HEIGHTS DR,4,MID-CITY:EASTERN AREA,CL 2 LANE SUB-COLLECTOR,529,35.0,2017-10-31,2017-10-31,2017-10-31,0.1001893939393939,95.15,85.03,2039,5.582477754962355,93.19891528107681,93.19891528107681,8.168915281076806,1.4633135391924,3.4169027116085395
137731,SS-017470-PV1,912386,S1702,SLURRY SEAL GROUP 1702,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MARCONI DR,PASEO DE LAS AMERICA,MARCONI CT,8,OTAY MESA,CL 2 LANE SUB-COLLECTOR,596,52.0,2017-10-31,2017-10-31,2017-10-31,0.2257575757575757,100.0,70.38,2039,5.582477754962355,94.28941409342835,94.28941409342835,23.909414093428353,4.282939429928742,1.1674225334732757
137741,SS-002807-PV1,919854,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,ARROWWOOD DR,GOLDCREST LN,BROOKHAVEN RD,4,SKYLINE-PARADISE HILLS,RES RESIDENTIAL LOCAL STREET,488,36.0,2017-10-31,2017-10-31,2017-10-31,0.0924242424242424,82.34,96.0,2039,5.582477754962355,84.97357878068092,84.97357878068092,-11.026421219319076,-1.9751840855106877,500.0
137733,SS-003770-PV1,911104,S1703,SLURRY SEAL GROUP 1703,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BAYVIEW HEIGHTS DR,FEDERAL BL,BAYVIEW HEIGHTS PL,4,MID-CITY:EASTERN AREA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,1027,40.0,2017-10-31,2017-10-31,2017-10-31,0.1945075757575757,99.5,79.14,2039,5.582477754962355,95.57469517022962,95.57469517022962,16.434695170229617,2.9439786223277915,1.6983818979115144
137712,SS-003769-PV1,911040,S1703,SLURRY SEAL GROUP 1703,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BAYVIEW HEIGHTS DR,BAYVIEW HEIGHTS PL,BAYVIEW HEIGHTS WY,4,MID-CITY:EASTERN AREA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,347,40.0,2017-10-31,2017-10-31,2017-10-31,0.0657196969696969,25.45,85.84,2039,5.582477754962355,37.09288598574822,37.09288598574822,-48.747114014251785,-8.732164489311165,500.0
137729,SS-017472-PV1,912391,S1702,SLURRY SEAL GROUP 1702,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MARCONI DR,MICHAEL FARADAY DR,MARCONI PL,8,OTAY MESA,CL 2 LANE SUB-COLLECTOR,636,52.0,2017-10-31,2017-10-31,2017-10-31,0.2409090909090909,94.82,72.19,2039,5.582477754962355,90.45705067300078,90.4570506730008,18.267050673000796,3.272211995249407,1.5280183579972795
137726,SS-013300-PV1,900532,S1702,SLURRY SEAL GROUP 1702,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,HEINRICH HERTZ DR,AIRWAY RD,NIELS BOHR CT,8,OTAY MESA,CL 2 LANE SUB-COLLECTOR,1136,64.0,2017-10-31,2017-10-31,2017-10-31,0.4303030303030303,86.74,86.28,2039,5.582477754962355,86.65131433095803,86.65131433095803,0.3713143309580289,0.06651425178147133,75.17185965538944
137717,SS-005009-PV1,919977,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,BROOKHAVEN RD,CORALWOOD DR,SATINWOOD WY,4,SKYLINE-PARADISE HILLS,CL 2 LANE SUB-COLLECTOR,411,40.0,2017-10-31,2017-10-31,2017-10-31,0.077840909090909,38.23,29.81,2039,5.582477754962355,36.60666666666666,36.60666666666666,6.796666666666663,1.2174999999999994,4.106776180698154
137747,SS-024815-PV1,919714,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,SHADYGLADE LN,ARROWWOOD DR,S MEADOWBROOK DR,4,SKYLINE-PARADISE HILLS,RES RESIDENTIAL LOCAL STREET,266,36.0,2017-10-31,2017-10-31,2017-10-31,0.0503787878787878,64.64,97.2,2039,5.582477754962355,70.91740300870943,70.91740300870941,-26.28259699129059,-4.708052256532068,500.0
137734,SS-010949-PV1,911127,S1703,SLURRY SEAL GROUP 1703,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,FEDERAL BL,PENTECOST WY,BAYVIEW HEIGHTS DR,4,MID-CITY:EASTERN AREA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,847,52.0,2017-10-31,2017-10-31,2017-10-31,0.3208333333333333,90.22,86.42,2039,5.582477754962355,89.4873792557403,89.4873792557403,3.067379255740292,0.5494655581947727,9.099751431968038
137737,SS-012549-PV1,910944,S1703,SLURRY SEAL GROUP 1703,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,GRAPE ST,SULTANA ST,55TH ST,4,MID-CITY:EASTERN AREA,CL 2 LANE SUB-COLLECTOR,415,36.0,2017-10-31,2017-10-31,2017-10-31,0.0785984848484848,98.5,75.91,2039,5.582477754962355,94.14476247030879,94.14476247030879,18.234762470308794,3.2664281472684094,1.5307240124603112
137735,SS-010956-PV1,900406,S1703,SLURRY SEAL GROUP 1703,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,FEDERAL BL,EUCLID AV,PENTECOST WY,4,MID-CITY:EASTERN AREA,CL 2 LANE COLLECTOR,711,77.0,2017-10-31,2017-10-31,2017-10-31,0.2693181818181818,84.62,81.68,2039,5.582477754962355,84.05318289786224,84.05318289786224,2.373182897862236,0.425112826603326,11.761583483496052
137732,SS-003768-PV1,911029,S1703,SLURRY SEAL GROUP 1703,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BAYVIEW HEIGHTS DR,BAYVIEW HEIGHTS WY,GRAPE ST,4,MID-CITY:EASTERN AREA,CL 2 LANE COLLECTOR,1514,40.0,2017-10-31,2017-10-31,2017-10-31,0.2867424242424242,99.73,82.3,2039,5.582477754962355,96.36958432304039,96.36958432304039,14.069584323040388,2.5203117577197163,1.9838815514330705
137713,SS-005010-PV1,920027,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,BROOKHAVEN RD,DEEP DELL RD,CORALWOOD DR,4,SKYLINE-PARADISE HILLS,CL 2 LANE SUB-COLLECTOR,287,40.0,2017-10-31,2017-10-31,2017-10-31,0.0543560606060606,90.0,30.24,2039,5.582477754962355,78.47857482185273,78.47857482185273,48.23857482185274,8.641068883610451,0.5786321191679793
137728,SS-017473-PV1,930741,S1702,SLURRY SEAL GROUP 1702,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MARCONI DR,MARCONI PL,ENRICO FERMI DR,8,OTAY MESA,CL 2 LANE SUB-COLLECTOR,644,52.0,2017-10-31,2017-10-31,2017-10-31,0.2439393939393939,82.39,66.03,2039,5.582477754962355,79.23587490102929,79.23587490102929,13.20587490102929,2.3655938242280277,2.113634195689392
137746,SS-011265-PV1,919758,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,FLOWERDALE LN,COOLWATER DR,BROOKHAVEN RD,4,SKYLINE-PARADISE HILLS,RES RESIDENTIAL LOCAL STREET,679,36.0,2017-10-31,2017-10-31,2017-10-31,0.1285984848484848,56.1,71.26,2039,5.582477754962355,59.0227711797308,59.0227711797308,-12.237228820269202,-2.1920783847981,500.0
137725,SS-013301-PV1,900533,S1702,SLURRY SEAL GROUP 1702,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,HEINRICH HERTZ DR,NIELS BOHR CT,PASEO DE LAS AMERICA,8,OTAY MESA,CL 2 LANE SUB-COLLECTOR,740,64.0,2017-10-31,2017-10-31,2017-10-31,0.2803030303030303,85.34,71.07,2039,5.582477754962355,82.58881631037212,82.58881631037212,11.51881631037213,2.063387767220903,2.4231994002437585
137739,SS-002805-PV1,919715,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,ARROWWOOD DR,WOODBINE WY,SHADYGLADE LN,4,SKYLINE-PARADISE HILLS,RES RESIDENTIAL LOCAL STREET,256,36.0,2017-10-31,2017-10-31,2017-10-31,0.0484848484848484,75.65,100.0,2039,5.582477754962355,80.34455661124308,80.34455661124308,-19.65544338875692,-3.5209174584323026,500.0
137740,SS-002806-PV1,919777,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,ARROWWOOD DR,SHADYGLADE LN,GOLDCREST LN,4,SKYLINE-PARADISE HILLS,RES RESIDENTIAL LOCAL STREET,244,36.0,2017-10-31,2017-10-31,2017-10-31,0.0462121212121212,75.54,85.12,2039,5.582477754962355,77.38697545526524,77.38697545526524,-7.733024544734761,-1.3852315914489315,500.0
137744,SS-007923-PV1,919892,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,CORALWOOD DR,SHADYGLADE LN,GOLDCREST LN,4,SKYLINE-PARADISE HILLS,RES RESIDENTIAL LOCAL STREET,225,36.0,2017-10-31,2017-10-31,2017-10-31,0.0426136363636363,73.83,100.0,2039,5.582477754962355,78.87544338875692,78.87544338875693,-21.124556611243065,-3.7840825415676944,500.0
137745,SS-007924-PV1,919978,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,CORALWOOD DR,GOLDCREST LN,BROOKHAVEN RD,4,SKYLINE-PARADISE HILLS,RES RESIDENTIAL LOCAL STREET,1021,36.0,2017-10-31,2017-10-31,2017-10-31,0.1933712121212121,80.34,97.0,2039,5.582477754962355,83.55196357878069,83.55196357878069,-13.448036421219314,-2.4089726840855095,500.0
137719,SS-027676-PV1,912426,S1702,SLURRY SEAL GROUP 1702,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,VIA DE LA AMISTAD,PASEO DE LAS AMERICA,ENRICO FERMI DR,8,OTAY MESA,CL 2 LANE SUB-COLLECTOR,2481,64.0,2017-10-31,2017-10-31,2017-10-31,0.9397727272727272,66.91,69.19,2039,5.582477754962355,67.34957244655581,67.34957244655581,-1.8404275534441865,-0.3296793349168657,500.0
137714,SS-005006-PV1,919853,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,BROOKHAVEN RD,ARROWWOOD DR,S MEADOWBROOK DR,4,SKYLINE-PARADISE HILLS,CL 2 LANE SUB-COLLECTOR,281,40.0,2017-10-31,2017-10-31,2017-10-31,0.0532196969696969,35.95,49.57,2039,5.582477754962355,38.575866983372926,38.575866983372926,-10.994133016627075,-1.9694002375296904,500.0
137727,SS-018219-PV1,900534,S1702,SLURRY SEAL GROUP 1702,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MICHAEL FARADAY DR,AIRWAY RD,SIEMPRE VIVA RD,8,OTAY MESA,RES RESIDENTIAL LOCAL STREET,1208,19.0,2017-10-31,2017-10-31,2017-10-31,0.2287878787878787,94.96,83.93,2039,5.582477754962355,92.83347189231986,92.83347189231986,8.903471892319857,1.594896080760092,3.1350004933344064
137718,SS-004960-PV1,918588,AC1511-JOC7,AC Resurfacing Group 1511,OAmore@sandiego.gov,619-527-7500,POST CONSTRUCTION,OVERLAY,Craig Frisbie,BROADWAY,65TH ST,MADERA ST,4,,CL 2 LANE SUB-COLLECTOR,1471,40.0,2017-10-31,2017-10-31,2017-10-31,0.2785984848484848,3.74,80.38,2039,5.582477754962355,18.51580364212193,18.515803642121924,-61.86419635787807,-11.081852731591448,500.0
137743,SS-012333-PV1,919891,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,GOLDCREST LN,CORALWOOD DR,SATINWOOD WY,4,SKYLINE-PARADISE HILLS,RES RESIDENTIAL LOCAL STREET,305,36.0,2017-10-31,2017-10-31,2017-10-31,0.0577651515151515,39.5,98.4,2039,5.582477754962355,50.85562153602534,50.85562153602533,-47.544378463974674,-8.516716152019004,500.0
137723,SS-013676-PV1,932013,S1703,SLURRY SEAL GROUP 1703,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,HOME AV,46TH ST,MENLO AV,9,MID-CITY:CITY HEIGHTS,CL 2 LANE COLLECTOR,616,65.0,2017-10-31,2017-10-31,2017-10-31,0.2333333333333333,71.0,77.43,2039,5.582477754962355,72.2396714172605,72.2396714172605,-5.190328582739511,-0.9297535629453685,500.0
